full_name,hrr,batting_position,team_id,team_name,game_id
Tyler Tolbert,0.0,101,118,Kansas City Royals,778215
Hunter Renfroe,0.0,700,118,Kansas City Royals,778215
Salvador Perez,1.0,400,118,Kansas City Royals,778215
Drew Waters,6.0,800,118,Kansas City Royals,778215
Mark Canha,1.0,102,118,Kansas City Royals,778215
Cavan Biggio,0.0,701,118,Kansas City Royals,778215
Michael Massey,1.0,600,118,Kansas City Royals,778215
Vinnie Pasquantino,0.0,300,118,Kansas City Royals,778215
Kyle Isbel,2.0,900,118,Kansas City Royals,778215
Maikel Garcia,2.0,500,118,Kansas City Royals,778215
Bobby Witt Jr.,1.0,200,118,Kansas City Royals,778215
Adael Amador,0.0,202,115,Colorado Rockies,778215
Mickey Moniak,1.0,700,115,Colorado Rockies,778215
Aaron Schunk,1.0,900,115,Colorado Rockies,778215
Michael Toglia,2.0,500,115,Colorado Rockies,778215
Braxton Fulford,0.0,601,115,Colorado Rockies,778215
Ryan McMahon,1.0,300,115,Colorado Rockies,778215
Jacob Stallings,4.0,600,115,Colorado Rockies,778215
Sean Bouchard,0.0,100,115,Colorado Rockies,778215
Hunter Goodman,2.0,400,115,Colorado Rockies,778215
Kyle Farmer,0.0,200,115,Colorado Rockies,778215
Jordan Beck,0.0,800,115,Colorado Rockies,778215
Nick Martini,0.0,801,115,Colorado Rockies,778215
Zac Veen,0.0,201,115,Colorado Rockies,778215
Freddy Fermin,1.0,900,118,Kansas City Royals,778195
Jonathan India,2.0,100,118,Kansas City Royals,778195
Tyler Tolbert,1.0,601,118,Kansas City Royals,778195
Salvador Perez,6.0,400,118,Kansas City Royals,778195
Drew Waters,1.0,800,118,Kansas City Royals,778195
Mark Canha,1.0,700,118,Kansas City Royals,778195
Michael Massey,2.0,600,118,Kansas City Royals,778195
Vinnie Pasquantino,3.0,300,118,Kansas City Royals,778195
Kyle Isbel,0.0,701,118,Kansas City Royals,778195
Maikel Garcia,0.0,500,118,Kansas City Royals,778195
Bobby Witt Jr.,4.0,200,118,Kansas City Royals,778195
Adael Amador,1.0,800,115,Colorado Rockies,778195
Aaron Schunk,2.0,900,115,Colorado Rockies,778195
Michael Toglia,1.0,600,115,Colorado Rockies,778195
Ryan McMahon,0.0,300,115,Colorado Rockies,778195
Jacob Stallings,2.0,700,115,Colorado Rockies,778195
Sean Bouchard,0.0,201,115,Colorado Rockies,778195
Hunter Goodman,0.0,400,115,Colorado Rockies,778195
Jordan Beck,6.0,500,115,Colorado Rockies,778195
Brenton Doyle,1.0,100,115,Colorado Rockies,778195
Nick Martini,0.0,200,115,Colorado Rockies,778195
Tyler Tolbert,1.0,701,118,Kansas City Royals,778190
Hunter Renfroe,2.0,700,118,Kansas City Royals,778190
Salvador Perez,6.0,400,118,Kansas City Royals,778190
Drew Waters,3.0,800,118,Kansas City Royals,778190
Cavan Biggio,2.0,500,118,Kansas City Royals,778190
Michael Massey,3.0,600,118,Kansas City Royals,778190
Vinnie Pasquantino,0.0,300,118,Kansas City Royals,778190
Kyle Isbel,5.0,900,118,Kansas City Royals,778190
Maikel Garcia,3.0,100,118,Kansas City Royals,778190
Bobby Witt Jr.,2.0,200,118,Kansas City Royals,778190
Mickey Moniak,0.0,600,115,Colorado Rockies,778190
Aaron Schunk,0.0,900,115,Colorado Rockies,778190
Michael Toglia,0.0,700,115,Colorado Rockies,778190
Ryan McMahon,1.0,300,115,Colorado Rockies,778190
Sean Bouchard,0.0,500,115,Colorado Rockies,778190
Hunter Goodman,6.0,400,115,Colorado Rockies,778190
Kyle Farmer,0.0,200,115,Colorado Rockies,778190
Jordan Beck,4.0,800,115,Colorado Rockies,778190
Brenton Doyle,1.0,100,115,Colorado Rockies,778190
Freddy Fermin,1.0,900,118,Kansas City Royals,778195
Jonathan India,2.0,100,118,Kansas City Royals,778195
Tyler Tolbert,1.0,601,118,Kansas City Royals,778195
Salvador Perez,6.0,400,118,Kansas City Royals,778195
Drew Waters,1.0,800,118,Kansas City Royals,778195
Mark Canha,1.0,700,118,Kansas City Royals,778195
Michael Massey,2.0,600,118,Kansas City Royals,778195
Vinnie Pasquantino,3.0,300,118,Kansas City Royals,778195
Kyle Isbel,0.0,701,118,Kansas City Royals,778195
Maikel Garcia,0.0,500,118,Kansas City Royals,778195
Bobby Witt Jr.,4.0,200,118,Kansas City Royals,778195
Adael Amador,1.0,800,115,Colorado Rockies,778195
Aaron Schunk,2.0,900,115,Colorado Rockies,778195
Michael Toglia,1.0,600,115,Colorado Rockies,778195
Ryan McMahon,0.0,300,115,Colorado Rockies,778195
Jacob Stallings,2.0,700,115,Colorado Rockies,778195
Sean Bouchard,0.0,201,115,Colorado Rockies,778195
Hunter Goodman,0.0,400,115,Colorado Rockies,778195
Jordan Beck,6.0,500,115,Colorado Rockies,778195
Brenton Doyle,1.0,100,115,Colorado Rockies,778195
Nick Martini,0.0,200,115,Colorado Rockies,778195
Adael Amador,1.0,800,115,Colorado Rockies,778181
Mickey Moniak,0.0,600,115,Colorado Rockies,778181
Aaron Schunk,0.0,900,115,Colorado Rockies,778181
Michael Toglia,6.0,700,115,Colorado Rockies,778181
Ryan McMahon,0.0,300,115,Colorado Rockies,778181
Jacob Stallings,2.0,500,115,Colorado Rockies,778181
Sean Bouchard,2.0,200,115,Colorado Rockies,778181
Hunter Goodman,5.0,400,115,Colorado Rockies,778181
Kyle Farmer,0.0,901,115,Colorado Rockies,778181
Owen Miller,1.0,201,115,Colorado Rockies,778181
Jordan Beck,6.0,100,115,Colorado Rockies,778181
Brenton Doyle,1.0,801,115,Colorado Rockies,778181
Elly De La Cruz,4.0,300,113,Cincinnati Reds,778181
Austin Wynns,0.0,800,113,Cincinnati Reds,778181
Noelvi Marte,6.0,500,113,Cincinnati Reds,778181
Matt McLain,0.0,200,113,Cincinnati Reds,778181
TJ Friedl,1.0,100,113,Cincinnati Reds,778181
Austin Hays,4.0,400,113,Cincinnati Reds,778181
Santiago Espinal,5.0,700,113,Cincinnati Reds,778181
Blake Dunn,4.0,900,113,Cincinnati Reds,778181
Spencer Steer,5.0,600,113,Cincinnati Reds,778181
Adael Amador,6.0,900,115,Colorado Rockies,778161
Mickey Moniak,1.0,700,115,Colorado Rockies,778161
Michael Toglia,5.0,500,115,Colorado Rockies,778161
Ryan McMahon,0.0,300,115,Colorado Rockies,778161
Hunter Goodman,3.0,400,115,Colorado Rockies,778161
Kyle Farmer,0.0,600,115,Colorado Rockies,778161
Jordan Beck,0.0,200,115,Colorado Rockies,778161
Brenton Doyle,0.0,100,115,Colorado Rockies,778161
Nick Martini,1.0,800,115,Colorado Rockies,778161
Elly De La Cruz,3.0,300,113,Cincinnati Reds,778161
Jake Fraley,0.0,800,113,Cincinnati Reds,778161
Noelvi Marte,4.0,700,113,Cincinnati Reds,778161
Matt McLain,0.0,200,113,Cincinnati Reds,778161
TJ Friedl,4.0,100,113,Cincinnati Reds,778161
Austin Hays,6.0,400,113,Cincinnati Reds,778161
Blake Dunn,0.0,501,113,Cincinnati Reds,778161
Spencer Steer,3.0,600,113,Cincinnati Reds,778161
Jose Trevino,2.0,900,113,Cincinnati Reds,778161
Gavin Lux,3.0,500,113,Cincinnati Reds,778161
Michael Toglia,0.0,400,115,Colorado Rockies,778148
Jacob Stallings,0.0,700,115,Colorado Rockies,778148
Sean Bouchard,0.0,600,115,Colorado Rockies,778148
Hunter Goodman,0.0,300,115,Colorado Rockies,778148
Kyle Farmer,1.0,500,115,Colorado Rockies,778148
Owen Miller,0.0,900,115,Colorado Rockies,778148
Jordan Beck,2.0,200,115,Colorado Rockies,778148
Brenton Doyle,0.0,100,115,Colorado Rockies,778148
Alan Trejo,2.0,800,115,Colorado Rockies,778148
Elly De La Cruz,4.0,300,113,Cincinnati Reds,778148
Jake Fraley,0.0,700,113,Cincinnati Reds,778148
Noelvi Marte,6.0,600,113,Cincinnati Reds,778148
TJ Friedl,2.0,100,113,Cincinnati Reds,778148
Jeimer Candelario,0.0,800,113,Cincinnati Reds,778148
Austin Hays,6.0,400,113,Cincinnati Reds,778148
Santiago Espinal,0.0,501,113,Cincinnati Reds,778148
Blake Dunn,0.0,701,113,Cincinnati Reds,778148
Spencer Steer,4.0,200,113,Cincinnati Reds,778148
Jose Trevino,3.0,900,113,Cincinnati Reds,778148
Gavin Lux,4.0,500,113,Cincinnati Reds,778148
Adael Amador,1.0,900,115,Colorado Rockies,778137
Mickey Moniak,1.0,600,115,Colorado Rockies,778137
Michael Toglia,1.0,500,115,Colorado Rockies,778137
Ryan McMahon,1.0,300,115,Colorado Rockies,778137
Jacob Stallings,0.0,700,115,Colorado Rockies,778137
Juan Mejia,0.0,701,115,Colorado Rockies,778137
Hunter Goodman,5.0,400,115,Colorado Rockies,778137
Jordan Beck,3.0,200,115,Colorado Rockies,778137
Brenton Doyle,0.0,100,115,Colorado Rockies,778137
Nick Martini,0.0,702,115,Colorado Rockies,778137
Alan Trejo,1.0,800,115,Colorado Rockies,778137
Nick Allen,4.0,900,144,Atlanta Braves,778137
Michael Harris II,4.0,700,144,Atlanta Braves,778137
Alex Verdugo,4.0,100,144,Atlanta Braves,778137
Matt Olson,2.0,400,144,Atlanta Braves,778137
Sean Murphy,3.0,600,144,Atlanta Braves,778137
Eli White,3.0,800,144,Atlanta Braves,778137
Ozzie Albies,2.0,500,144,Atlanta Braves,778137
Austin Riley,1.0,200,144,Atlanta Braves,778137
Marcell Ozuna,3.0,300,144,Atlanta Braves,778137
Mickey Moniak,0.0,600,115,Colorado Rockies,778120
Michael Toglia,4.0,500,115,Colorado Rockies,778120
Ryan McMahon,0.0,300,115,Colorado Rockies,778120
Hunter Goodman,2.0,400,115,Colorado Rockies,778120
Kyle Farmer,1.0,700,115,Colorado Rockies,778120
Jordan Beck,2.0,200,115,Colorado Rockies,778120
Brenton Doyle,0.0,100,115,Colorado Rockies,778120
Nick Martini,1.0,800,115,Colorado Rockies,778120
Alan Trejo,0.0,900,115,Colorado Rockies,778120
Nick Allen,3.0,900,144,Atlanta Braves,778120
Michael Harris II,4.0,700,144,Atlanta Braves,778120
Alex Verdugo,1.0,100,144,Atlanta Braves,778120
Matt Olson,6.0,400,144,Atlanta Braves,778120
Sean Murphy,4.0,600,144,Atlanta Braves,778120
Eli White,4.0,800,144,Atlanta Braves,778120
Ozzie Albies,3.0,500,144,Atlanta Braves,778120
Austin Riley,4.0,200,144,Atlanta Braves,778120
Marcell Ozuna,0.0,300,144,Atlanta Braves,778120
Adael Amador,0.0,900,115,Colorado Rockies,778102
Mickey Moniak,0.0,601,115,Colorado Rockies,778102
Michael Toglia,1.0,500,115,Colorado Rockies,778102
Ryan McMahon,0.0,300,115,Colorado Rockies,778102
Jacob Stallings,1.0,700,115,Colorado Rockies,778102
Sean Bouchard,1.0,600,115,Colorado Rockies,778102
Hunter Goodman,2.0,400,115,Colorado Rockies,778102
Jordan Beck,0.0,200,115,Colorado Rockies,778102
Brenton Doyle,4.0,100,115,Colorado Rockies,778102
Alan Trejo,0.0,800,115,Colorado Rockies,778102
Nick Allen,1.0,800,144,Atlanta Braves,778102
Michael Harris II,1.0,100,144,Atlanta Braves,778102
Drake Baldwin,1.0,700,144,Atlanta Braves,778102
Matt Olson,0.0,400,144,Atlanta Braves,778102
Eddie Rosario,0.0,900,144,Atlanta Braves,778102
Eli White,1.0,600,144,Atlanta Braves,778102
Ozzie Albies,1.0,500,144,Atlanta Braves,778102
Austin Riley,0.0,200,144,Atlanta Braves,778102
Marcell Ozuna,0.0,300,144,Atlanta Braves,778102
Heliot Ramos,3.0,100,137,San Francisco Giants,778098
David Villar,0.0,700,137,San Francisco Giants,778098
Patrick Bailey,0.0,800,137,San Francisco Giants,778098
Matt Chapman,1.0,400,137,San Francisco Giants,778098
Wilmer Flores,4.0,300,137,San Francisco Giants,778098
Brett Wisely,0.0,301,137,San Francisco Giants,778098
Jung Hoo Lee,0.0,601,137,San Francisco Giants,778098
LaMonte Wade Jr.,0.0,701,137,San Francisco Giants,778098
Christian Koss,1.0,900,137,San Francisco Giants,778098
Luis Matos,0.0,600,137,San Francisco Giants,778098
Willy Adames,3.0,200,137,San Francisco Giants,778098
Mike Yastrzemski,3.0,500,137,San Francisco Giants,778098
Mickey Moniak,1.0,600,115,Colorado Rockies,778098
Michael Toglia,0.0,300,115,Colorado Rockies,778098
Ryan McMahon,3.0,500,115,Colorado Rockies,778098
Hunter Goodman,2.0,400,115,Colorado Rockies,778098
Kyle Farmer,0.0,700,115,Colorado Rockies,778098
Jordan Beck,3.0,200,115,Colorado Rockies,778098
Brenton Doyle,4.0,100,115,Colorado Rockies,778098
Nick Martini,0.0,800,115,Colorado Rockies,778098
Alan Trejo,3.0,900,115,Colorado Rockies,778098
Heliot Ramos,2.0,600,137,San Francisco Giants,778082
Matt Chapman,3.0,400,137,San Francisco Giants,778082
Wilmer Flores,2.0,500,137,San Francisco Giants,778082
Jung Hoo Lee,1.0,300,137,San Francisco Giants,778082
Sam Huff,2.0,800,137,San Francisco Giants,778082
LaMonte Wade Jr.,3.0,700,137,San Francisco Giants,778082
Christian Koss,0.0,900,137,San Francisco Giants,778082
Willy Adames,0.0,200,137,San Francisco Giants,778082
Mike Yastrzemski,1.0,100,137,San Francisco Giants,778082
Adael Amador,0.0,802,115,Colorado Rockies,778082
Mickey Moniak,0.0,801,115,Colorado Rockies,778082
Michael Toglia,0.0,500,115,Colorado Rockies,778082
Ryan McMahon,0.0,400,115,Colorado Rockies,778082
Jacob Stallings,0.0,700,115,Colorado Rockies,778082
Sean Bouchard,0.0,600,115,Colorado Rockies,778082
Juan Mejia,0.0,702,115,Colorado Rockies,778082
Hunter Goodman,1.0,300,115,Colorado Rockies,778082
Owen Miller,0.0,800,115,Colorado Rockies,778082
Jordan Beck,1.0,200,115,Colorado Rockies,778082
Brenton Doyle,0.0,100,115,Colorado Rockies,778082
Nick Martini,1.0,701,115,Colorado Rockies,778082
Alan Trejo,0.0,900,115,Colorado Rockies,778082
Heliot Ramos,0.0,500,137,San Francisco Giants,778069
Patrick Bailey,1.0,700,137,San Francisco Giants,778069
Matt Chapman,6.0,400,137,San Francisco Giants,778069
Brett Wisely,0.0,900,137,San Francisco Giants,778069
Jung Hoo Lee,3.0,300,137,San Francisco Giants,778069
LaMonte Wade Jr.,0.0,600,137,San Francisco Giants,778069
Luis Matos,4.0,800,137,San Francisco Giants,778069
Willy Adames,2.0,200,137,San Francisco Giants,778069
Mike Yastrzemski,1.0,100,137,San Francisco Giants,778069
Adael Amador,0.0,900,115,Colorado Rockies,778069
Mickey Moniak,0.0,800,115,Colorado Rockies,778069
Michael Toglia,0.0,500,115,Colorado Rockies,778069
Ryan McMahon,3.0,300,115,Colorado Rockies,778069
Sean Bouchard,0.0,601,115,Colorado Rockies,778069
Hunter Goodman,2.0,400,115,Colorado Rockies,778069
Kyle Farmer,3.0,700,115,Colorado Rockies,778069
Jordan Beck,2.0,200,115,Colorado Rockies,778069
Brenton Doyle,1.0,100,115,Colorado Rockies,778069
Nick Martini,0.0,600,115,Colorado Rockies,778069
Patrick Bailey,4.0,800,137,San Francisco Giants,778048
Matt Chapman,1.0,400,137,San Francisco Giants,778048
Wilmer Flores,3.0,500,137,San Francisco Giants,778048
Jung Hoo Lee,2.0,300,137,San Francisco Giants,778048
LaMonte Wade Jr.,3.0,600,137,San Francisco Giants,778048
Christian Koss,1.0,900,137,San Francisco Giants,778048
Luis Matos,3.0,700,137,San Francisco Giants,778048
Willy Adames,8.0,200,137,San Francisco Giants,778048
Mike Yastrzemski,6.0,100,137,San Francisco Giants,778048
Mickey Moniak,3.0,700,115,Colorado Rockies,778048
Michael Toglia,0.0,500,115,Colorado Rockies,778048
Ryan McMahon,4.0,300,115,Colorado Rockies,778048
Jacob Stallings,2.0,800,115,Colorado Rockies,778048
Hunter Goodman,3.0,400,115,Colorado Rockies,778048
Kyle Farmer,0.0,600,115,Colorado Rockies,778048
Jordan Beck,2.0,200,115,Colorado Rockies,778048
Brenton Doyle,0.0,100,115,Colorado Rockies,778048
Nick Martini,1.0,901,115,Colorado Rockies,778048
Alan Trejo,1.0,900,115,Colorado Rockies,778048
Adael Amador,0.0,101,115,Colorado Rockies,778029
Mickey Moniak,3.0,600,115,Colorado Rockies,778029
Michael Toglia,0.0,500,115,Colorado Rockies,778029
Ryan McMahon,0.0,300,115,Colorado Rockies,778029
Jacob Stallings,0.0,900,115,Colorado Rockies,778029
Sean Bouchard,0.0,301,115,Colorado Rockies,778029
Hunter Goodman,1.0,400,115,Colorado Rockies,778029
Kyle Farmer,1.0,700,115,Colorado Rockies,778029
Owen Miller,1.0,800,115,Colorado Rockies,778029
Jordan Beck,1.0,200,115,Colorado Rockies,778029
Brenton Doyle,0.0,100,115,Colorado Rockies,778029
Justyn-Henry Malloy,4.0,101,116,Detroit Tigers,778029
Jace Jung,3.0,600,116,Detroit Tigers,778029
Trey Sweeney,4.0,800,116,Detroit Tigers,778029
Riley Greene,0.0,400,116,Detroit Tigers,778029
Brewer Hicklen,4.0,900,116,Detroit Tigers,778029
Kerry Carpenter,4.0,100,116,Detroit Tigers,778029
Spencer Torkelson,5.0,500,116,Detroit Tigers,778029
Gleyber Torres,5.0,200,116,Detroit Tigers,778029
Andy Ibáñez,0.0,801,116,Detroit Tigers,778029
Dillon Dingler,2.0,700,116,Detroit Tigers,778029
Colt Keith,5.0,300,116,Detroit Tigers,778029
Adael Amador,0.0,900,115,Colorado Rockies,778013
Mickey Moniak,2.0,700,115,Colorado Rockies,778013
Michael Toglia,6.0,500,115,Colorado Rockies,778013
Ryan McMahon,8.0,300,115,Colorado Rockies,778013
Sean Bouchard,0.0,601,115,Colorado Rockies,778013
Hunter Goodman,1.0,400,115,Colorado Rockies,778013
Kyle Farmer,0.0,602,115,Colorado Rockies,778013
Jordan Beck,4.0,200,115,Colorado Rockies,778013
Brenton Doyle,2.0,100,115,Colorado Rockies,778013
Nick Martini,0.0,600,115,Colorado Rockies,778013
Alan Trejo,2.0,800,115,Colorado Rockies,778013
Justyn-Henry Malloy,0.0,301,116,Detroit Tigers,778013
Zach McKinstry,1.0,600,116,Detroit Tigers,778013
Trey Sweeney,5.0,800,116,Detroit Tigers,778013
Javier Báez,7.0,900,116,Detroit Tigers,778013
Riley Greene,1.0,400,116,Detroit Tigers,778013
Kerry Carpenter,1.0,100,116,Detroit Tigers,778013
Spencer Torkelson,3.0,500,116,Detroit Tigers,778013
Gleyber Torres,2.0,200,116,Detroit Tigers,778013
Dillon Dingler,2.0,700,116,Detroit Tigers,778013
Colt Keith,3.0,300,116,Detroit Tigers,778013
Adael Amador,0.0,900,115,Colorado Rockies,778004
Mickey Moniak,1.0,700,115,Colorado Rockies,778004
Michael Toglia,0.0,500,115,Colorado Rockies,778004
Ryan McMahon,0.0,300,115,Colorado Rockies,778004
Sean Bouchard,0.0,101,115,Colorado Rockies,778004
Hunter Goodman,1.0,400,115,Colorado Rockies,778004
Owen Miller,0.0,601,115,Colorado Rockies,778004
Jordan Beck,2.0,200,115,Colorado Rockies,778004
Brenton Doyle,1.0,100,115,Colorado Rockies,778004
Nick Martini,2.0,600,115,Colorado Rockies,778004
Alan Trejo,1.0,800,115,Colorado Rockies,778004
Justyn-Henry Malloy,4.0,100,116,Detroit Tigers,778004
Jace Jung,0.0,201,116,Detroit Tigers,778004
Tomás Nido,2.0,800,116,Detroit Tigers,778004
Zach McKinstry,4.0,300,116,Detroit Tigers,778004
Trey Sweeney,4.0,900,116,Detroit Tigers,778004
Javier Báez,4.0,700,116,Detroit Tigers,778004
Kerry Carpenter,0.0,600,116,Detroit Tigers,778004
Spencer Torkelson,6.0,500,116,Detroit Tigers,778004
Gleyber Torres,4.0,200,116,Detroit Tigers,778004
Andy Ibáñez,5.0,400,116,Detroit Tigers,778004
Colt Keith,0.0,501,116,Detroit Tigers,778004
Adael Amador,0.0,101,115,Colorado Rockies,778029
Mickey Moniak,3.0,600,115,Colorado Rockies,778029
Michael Toglia,0.0,500,115,Colorado Rockies,778029
Ryan McMahon,0.0,300,115,Colorado Rockies,778029
Jacob Stallings,0.0,900,115,Colorado Rockies,778029
Sean Bouchard,0.0,301,115,Colorado Rockies,778029
Hunter Goodman,1.0,400,115,Colorado Rockies,778029
Kyle Farmer,1.0,700,115,Colorado Rockies,778029
Owen Miller,1.0,800,115,Colorado Rockies,778029
Jordan Beck,1.0,200,115,Colorado Rockies,778029
Brenton Doyle,0.0,100,115,Colorado Rockies,778029
Justyn-Henry Malloy,4.0,101,116,Detroit Tigers,778029
Jace Jung,3.0,600,116,Detroit Tigers,778029
Trey Sweeney,4.0,800,116,Detroit Tigers,778029
Riley Greene,0.0,400,116,Detroit Tigers,778029
Brewer Hicklen,4.0,900,116,Detroit Tigers,778029
Kerry Carpenter,4.0,100,116,Detroit Tigers,778029
Spencer Torkelson,5.0,500,116,Detroit Tigers,778029
Gleyber Torres,5.0,200,116,Detroit Tigers,778029
Andy Ibáñez,0.0,801,116,Detroit Tigers,778029
Dillon Dingler,2.0,700,116,Detroit Tigers,778029
Colt Keith,5.0,300,116,Detroit Tigers,778029
Adael Amador,1.0,900,115,Colorado Rockies,777993
Mickey Moniak,2.0,600,115,Colorado Rockies,777993
Michael Toglia,3.0,500,115,Colorado Rockies,777993
Ryan McMahon,7.0,300,115,Colorado Rockies,777993
Sean Bouchard,3.0,801,115,Colorado Rockies,777993
Hunter Goodman,6.0,400,115,Colorado Rockies,777993
Kyle Farmer,5.0,700,115,Colorado Rockies,777993
Jordan Beck,3.0,200,115,Colorado Rockies,777993
Brenton Doyle,3.0,100,115,Colorado Rockies,777993
Nick Martini,0.0,800,115,Colorado Rockies,777993
Martín Maldonado,4.0,900,135,San Diego Padres,777993
Jackson Merrill,6.0,400,135,San Diego Padres,777993
Jose Iglesias,0.0,501,135,San Diego Padres,777993
Jason Heyward,3.0,800,135,San Diego Padres,777993
Brandon Lockridge,2.0,301,135,San Diego Padres,777993
Gavin Sheets,7.0,700,135,San Diego Padres,777993
Manny Machado,6.0,300,135,San Diego Padres,777993
Tyler Wade,0.0,101,135,San Diego Padres,777993
Fernando Tatis Jr.,3.0,100,135,San Diego Padres,777993
Xander Bogaerts,1.0,500,135,San Diego Padres,777993
Jake Cronenworth,4.0,600,135,San Diego Padres,777993
Luis Arraez,5.0,200,135,San Diego Padres,777993
Adael Amador,0.0,900,115,Colorado Rockies,777976
Mickey Moniak,0.0,600,115,Colorado Rockies,777976
Michael Toglia,0.0,500,115,Colorado Rockies,777976
Ryan McMahon,0.0,300,115,Colorado Rockies,777976
Sean Bouchard,0.0,101,115,Colorado Rockies,777976
Hunter Goodman,1.0,400,115,Colorado Rockies,777976
Owen Miller,1.0,301,115,Colorado Rockies,777976
Jordan Beck,1.0,200,115,Colorado Rockies,777976
Brenton Doyle,0.0,100,115,Colorado Rockies,777976
Nick Martini,2.0,700,115,Colorado Rockies,777976
Alan Trejo,0.0,800,115,Colorado Rockies,777976
Jackson Merrill,8.0,400,135,San Diego Padres,777976
Jose Iglesias,2.0,301,135,San Diego Padres,777976
Jason Heyward,6.0,800,135,San Diego Padres,777976
Brandon Lockridge,0.0,101,135,San Diego Padres,777976
Gavin Sheets,8.0,700,135,San Diego Padres,777976
Manny Machado,5.0,300,135,San Diego Padres,777976
Tyler Wade,2.0,501,135,San Diego Padres,777976
Fernando Tatis Jr.,8.0,100,135,San Diego Padres,777976
Xander Bogaerts,5.0,500,135,San Diego Padres,777976
Elias Díaz,6.0,900,135,San Diego Padres,777976
Jake Cronenworth,7.0,600,135,San Diego Padres,777976
Luis Arraez,8.0,200,135,San Diego Padres,777976
Mickey Moniak,4.0,600,115,Colorado Rockies,777955
Michael Toglia,2.0,500,115,Colorado Rockies,777955
Ryan McMahon,6.0,300,115,Colorado Rockies,777955
Jacob Stallings,0.0,800,115,Colorado Rockies,777955
Hunter Goodman,11.0,400,115,Colorado Rockies,777955
Kyle Farmer,0.0,700,115,Colorado Rockies,777955
Jordan Beck,4.0,200,115,Colorado Rockies,777955
Brenton Doyle,2.0,100,115,Colorado Rockies,777955
Alan Trejo,1.0,900,115,Colorado Rockies,777955
Jason Heyward,0.0,700,135,San Diego Padres,777955
Gavin Sheets,2.0,400,135,San Diego Padres,777955
Manny Machado,3.0,300,135,San Diego Padres,777955
Tyler Wade,1.0,900,135,San Diego Padres,777955
Fernando Tatis Jr.,3.0,100,135,San Diego Padres,777955
Xander Bogaerts,0.0,500,135,San Diego Padres,777955
Elias Díaz,2.0,800,135,San Diego Padres,777955
Jake Cronenworth,0.0,600,135,San Diego Padres,777955
Luis Arraez,0.0,200,135,San Diego Padres,777955
Evan Carter,0.0,100,140,Texas Rangers,777949
Wyatt Langford,4.0,200,140,Texas Rangers,777949
Jake Burger,1.0,700,140,Texas Rangers,777949
Tucker Barnhart,0.0,800,140,Texas Rangers,777949
Joc Pederson,0.0,300,140,Texas Rangers,777949
Marcus Semien,0.0,500,140,Texas Rangers,777949
Josh Jung,1.0,600,140,Texas Rangers,777949
Ezequiel Duran,1.0,900,140,Texas Rangers,777949
Adolis García,0.0,400,140,Texas Rangers,777949
Adael Amador,0.0,800,115,Colorado Rockies,777949
Mickey Moniak,0.0,600,115,Colorado Rockies,777949
Michael Toglia,1.0,500,115,Colorado Rockies,777949
Ryan McMahon,1.0,300,115,Colorado Rockies,777949
Sean Bouchard,0.0,601,115,Colorado Rockies,777949
Hunter Goodman,3.0,400,115,Colorado Rockies,777949
Kyle Farmer,0.0,701,115,Colorado Rockies,777949
Owen Miller,0.0,501,115,Colorado Rockies,777949
Jordan Beck,0.0,200,115,Colorado Rockies,777949
Brenton Doyle,1.0,100,115,Colorado Rockies,777949
Nick Martini,2.0,700,115,Colorado Rockies,777949
Alan Trejo,0.0,900,115,Colorado Rockies,777949
Jonah Heim,0.0,600,140,Texas Rangers,777934
Evan Carter,0.0,101,140,Texas Rangers,777934
Wyatt Langford,2.0,200,140,Texas Rangers,777934
Jake Burger,1.0,700,140,Texas Rangers,777934
Joc Pederson,0.0,801,140,Texas Rangers,777934
Marcus Semien,1.0,500,140,Texas Rangers,777934
Josh Jung,9.0,300,140,Texas Rangers,777934
Kyle Higashioka,0.0,800,140,Texas Rangers,777934
Ezequiel Duran,0.0,900,140,Texas Rangers,777934
Josh Smith,0.0,901,140,Texas Rangers,777934
Sam Haggerty,2.0,100,140,Texas Rangers,777934
Adolis García,1.0,400,140,Texas Rangers,777934
Adael Amador,0.0,800,115,Colorado Rockies,777934
Mickey Moniak,0.0,600,115,Colorado Rockies,777934
Michael Toglia,1.0,500,115,Colorado Rockies,777934
Ryan McMahon,1.0,300,115,Colorado Rockies,777934
Sean Bouchard,0.0,601,115,Colorado Rockies,777934
Hunter Goodman,3.0,400,115,Colorado Rockies,777934
Kyle Farmer,0.0,901,115,Colorado Rockies,777934
Owen Miller,0.0,701,115,Colorado Rockies,777934
Jordan Beck,2.0,200,115,Colorado Rockies,777934
Brenton Doyle,0.0,100,115,Colorado Rockies,777934
Nick Martini,0.0,700,115,Colorado Rockies,777934
Alan Trejo,0.0,900,115,Colorado Rockies,777934
Evan Carter,2.0,700,140,Texas Rangers,777918
Wyatt Langford,4.0,200,140,Texas Rangers,777918
Jake Burger,3.0,800,140,Texas Rangers,777918
Joc Pederson,3.0,300,140,Texas Rangers,777918
Marcus Semien,1.0,500,140,Texas Rangers,777918
Josh Jung,4.0,600,140,Texas Rangers,777918
Kyle Higashioka,1.0,900,140,Texas Rangers,777918
Josh Smith,3.0,100,140,Texas Rangers,777918
Adolis García,6.0,400,140,Texas Rangers,777918
Adael Amador,1.0,801,115,Colorado Rockies,777918
Mickey Moniak,1.0,701,115,Colorado Rockies,777918
Michael Toglia,4.0,600,115,Colorado Rockies,777918
